transaction_id,user_id,transaction_amount,transaction_location,merchant_id,transaction_time,device_type,previous_transactions,failed_transactions,account_age_days,user_credit_score,is_foreign_transaction,is_high_risk_country,is_vpn_used,merchant_category,transaction_channel,user_income,is_account_compromised,user_location,is_fraud
8732,8136,4797.16,FL,244,486,mobile,13,13,565,522,1,1,1,retail,in-store,107999.65,1,OH,1
8733,7843,1826.81,OH,182,1651,mobile,42,25,830,610,1,0,1,electronics,in-store,110593.51,0,GA,0
8734,6656,2905.88,GA,399,926,desktop,3,3,2398,774,1,1,0,travel,online,187712.07,0,NV,1
8735,3474,5790.85,IL,239,2229,desktop,21,11,3262,816,1,0,1,electronics,mobile,121390.17,0,NV,1
8736,1922,271.34,NV,998,805,desktop,99,58,1513,500,0,0,1,retail,mobile,77451.29,1,GA,0
8737,4347,4402.91,WA,410,841,mobile,51,26,2681,468,0,1,0,electronics,online,114288.28,0,NY,0
8738,9157,1069.18,WA,202,569,desktop,32,6,1052,785,0,0,0,grocery,mobile,30844.68,1,NV,0
8739,6013,6301.84,GA,419,858,tablet,35,19,1634,386,1,0,1,electronics,mobile,166347.85,1,MI,1
8740,9535,3699.4,NV,161,994,tablet,5,3,2839,465,1,1,0,entertainment,online,20982.13,1,TX,1
8741,2251,506.93,OH,260,1321,tablet,72,49,2325,611,1,1,0,travel,mobile,175555.07,1,GA,1
8742,4789,4602.37,CA,885,2148,tablet,47,13,3015,363,0,1,1,grocery,mobile,163958.95,0,OH,0
8743,7101,3603.5,MI,946,975,tablet,13,8,1357,513,1,0,1,retail,in-store,135970.08,0,FL,0
8744,3958,8749.56,NY,197,690,desktop,100,10,1095,346,0,1,1,retail,mobile,156189.18,0,MI,1
8745,9497,5368.8,NY,325,1469,tablet,15,13,457,570,1,1,0,electronics,mobile,116341.15,0,NV,1
8746,4907,9847.44,WA,776,1270,desktop,41,12,2095,335,0,0,0,entertainment,online,124185.04,0,TX,0
8747,5483,9941.43,CA,936,24,tablet,12,1,275,842,0,1,0,entertainment,mobile,101177.32,0,WA,0
8748,3806,4930.94,NY,947,1497,mobile,38,33,654,748,1,0,0,travel,in-store,52213.2,0,CA,0
8749,2113,6613.64,GA,277,225,mobile,95,4,848,547,0,0,1,entertainment,in-store,131676.46,1,GA,1
8750,5044,9143.09,TX,953,1696,tablet,5,1,2159,558,1,1,1,travel,in-store,194705.72,0,TX,1
8751,6354,7529.05,GA,173,862,tablet,30,20,1807,603,0,1,1,entertainment,in-store,129201.64,1,FL,1
8752,3383,5805.55,OH,908,969,desktop,56,16,2385,390,1,1,1,travel,online,26978.58,0,TX,1
8753,8691,7091.54,TX,265,1694,mobile,21,1,1401,525,1,1,1,entertainment,in-store,86812.65,1,NY,1
8754,3160,7760.79,TX,714,1188,desktop,45,3,3473,826,1,1,1,electronics,online,78965.73,1,MI,1
8755,1367,5313.02,MI,888,161,mobile,50,18,952,850,0,1,0,retail,mobile,82122.26,0,IL,0
8756,8151,1119.64,NY,655,1417,mobile,2,0,54,659,0,0,0,grocery,in-store,64526.03,0,NY,0
8757,4318,1225.45,WA,899,961,desktop,42,33,2879,821,0,0,1,retail,mobile,143772.3,1,WA,0
8758,3928,3554.64,OH,332,2180,tablet,58,19,1678,618,0,1,1,grocery,mobile,137887.52,0,FL,0
8759,5491,3427.04,FL,275,1888,desktop,66,65,3232,303,1,1,1,entertainment,online,67927.73,1,FL,1
8760,1933,9975.96,WA,604,1217,tablet,50,50,1266,731,1,1,0,travel,in-store,105821.07,0,WA,1
8761,2507,4591.76,MI,931,2016,tablet,13,1,2380,344,1,1,0,grocery,mobile,184641.91,1,TX,1
8762,1708,819.72,NY,863,502,mobile,43,39,1159,455,0,0,0,grocery,online,101352.57,0,NV,0
8763,2733,8914.68,WA,389,1490,desktop,23,10,1980,305,1,0,0,retail,in-store,20878.67,1,CA,0
8764,8566,8591.78,NV,755,945,desktop,70,15,496,766,0,1,0,retail,in-store,164628.75,0,FL,0
8765,7380,5059.61,OH,976,1121,tablet,36,19,3314,311,0,1,0,retail,in-store,48033.04,1,WA,0
8766,2819,7740.65,TX,235,1744,desktop,5,1,596,548,0,1,1,entertainment,in-store,81073.66,1,OH,1
8767,4411,752.11,GA,625,1225,desktop,56,34,273,729,0,0,0,retail,in-store,89688.42,0,IL,0
8768,1181,9778.32,IL,260,64,tablet,32,28,3106,346,0,1,1,electronics,online,150704.34,1,NY,1
8769,4403,5898.57,NY,700,1880,mobile,64,1,28,491,0,0,1,entertainment,in-store,110339.68,0,OH,1
8770,9368,14.7,TX,707,1559,mobile,74,27,2644,699,0,1,0,retail,mobile,37450.8,0,NV,0
8771,1302,5651.78,WA,884,754,mobile,67,61,689,354,1,0,0,travel,in-store,118489.57,1,GA,0
8772,6028,4493.76,WA,328,1211,desktop,98,92,384,368,0,0,1,grocery,mobile,198451.5,0,NY,0
8773,7886,1413.92,TX,532,1519,mobile,23,3,118,800,1,1,0,grocery,online,100505.87,1,TX,1
8774,7499,1781.15,FL,468,389,mobile,59,18,3396,446,1,0,0,retail,online,174764.13,1,CA,1
8775,4760,4821.68,WA,807,525,desktop,12,10,3534,755,1,1,1,grocery,online,55403.65,1,NV,1
8776,2432,677.23,MI,883,928,desktop,24,18,2054,765,1,1,0,travel,mobile,154324.05,0,MI,1
8777,1068,6469.63,CA,332,61,mobile,23,0,454,323,0,1,1,entertainment,online,156116.78,0,OH,1
8778,9017,4551.02,WA,841,308,tablet,44,16,289,610,1,0,0,grocery,in-store,76089.3,1,TX,0
8779,4118,613.78,WA,684,739,desktop,74,12,1126,703,1,0,0,grocery,online,174194.26,0,WA,0
8780,3234,9830.57,NY,410,1215,tablet,97,73,2194,473,1,0,1,entertainment,in-store,160316.9,0,TX,1
8781,9711,4173.98,NY,332,1875,mobile,33,16,1932,623,1,1,0,entertainment,in-store,84357.8,1,MI,1
8782,2166,9491.99,CA,805,1166,desktop,5,4,134,630,0,0,1,electronics,mobile,46690.14,1,CA,1
8783,1606,9526.59,MI,458,1805,desktop,65,16,730,387,1,0,0,entertainment,online,66300.88,0,IL,0
8784,5125,1140.02,NV,947,1723,tablet,99,47,367,585,0,1,0,travel,online,43385.7,0,MI,0
8785,8484,9457.64,FL,890,468,tablet,6,6,402,411,1,1,1,retail,online,183518.82,1,NV,1
8786,7935,4951.07,WA,862,2203,desktop,78,10,50,843,0,0,1,grocery,mobile,155751.47,0,CA,0
8787,9380,6048.88,MI,983,2197,tablet,69,60,2916,419,1,1,1,retail,mobile,126415.44,1,MI,1
8788,5170,328.51,TX,406,1167,desktop,24,5,3154,667,1,0,1,grocery,online,170923.88,0,TX,0
8789,2213,4006.82,CA,620,1875,mobile,92,74,2669,574,1,1,1,travel,online,178436.1,0,NY,1
8790,2230,9370.38,MI,484,959,tablet,18,8,2168,540,1,1,1,retail,online,115098.51,0,OH,1
8791,4876,4309.11,OH,723,798,desktop,20,18,3148,373,0,1,0,entertainment,in-store,169141.65,0,WA,0
8792,2434,4361.77,MI,897,1037,desktop,59,52,3605,673,0,1,1,entertainment,mobile,92476.9,1,NY,0
8793,1331,4899.88,WA,978,1655,desktop,81,66,281,527,1,1,0,electronics,mobile,76242.49,1,NY,1
8794,3923,4135.28,MI,493,1888,desktop,12,11,2378,402,0,1,1,electronics,online,172978.42,0,NV,0
8795,9395,8934.68,NY,160,2251,desktop,38,12,531,444,1,1,1,electronics,mobile,74485.64,1,OH,1
8796,7053,6226.45,CA,857,1045,tablet,98,81,3630,754,1,1,0,electronics,online,63744.4,0,NY,1
8797,9517,2235.63,FL,162,1242,tablet,95,91,2613,693,0,1,0,entertainment,online,71016.8,1,GA,1
8798,4349,7352.0,TX,193,595,mobile,92,81,2154,383,0,0,1,travel,mobile,156413.27,1,FL,1
8799,2863,7501.19,OH,898,971,desktop,11,4,1936,543,1,0,0,entertainment,in-store,68768.35,1,NY,0
8800,5331,7280.04,FL,974,1226,mobile,67,31,1775,670,0,0,0,electronics,mobile,186434.31,0,NV,0
8801,6212,324.81,OH,514,2284,tablet,84,33,523,478,1,0,1,retail,online,86094.73,0,FL,0
8802,5914,5253.7,WA,516,2166,tablet,28,11,1708,482,1,1,1,grocery,online,147405.95,1,CA,1
8803,5716,7725.44,WA,744,1855,mobile,81,33,1419,533,1,0,1,entertainment,mobile,133835.45,0,TX,1
8804,2142,8386.57,IL,203,1417,tablet,25,19,1328,842,0,0,1,travel,in-store,85851.47,0,IL,1
8805,7364,9583.9,NV,963,2056,tablet,59,42,1381,367,1,1,1,grocery,online,31584.47,1,OH,1
8806,9504,3594.35,CA,867,2112,desktop,12,2,2041,735,0,1,1,electronics,online,73195.53,1,GA,1
8807,6044,9537.86,IL,486,1211,desktop,43,15,3211,799,1,0,0,retail,mobile,191347.51,1,OH,0
8808,3413,3585.76,NY,785,1356,desktop,31,25,3227,452,1,0,0,retail,online,59977.55,0,NV,0
8809,6632,9213.17,FL,286,264,mobile,21,0,219,646,1,0,1,grocery,mobile,178443.22,1,IL,1
8810,5664,192.62,GA,866,1773,tablet,23,17,2854,346,1,0,0,travel,in-store,196412.71,1,CA,0
8811,8718,1691.86,IL,668,1720,desktop,4,4,2405,573,0,0,0,grocery,mobile,71847.67,1,MI,0
8812,5483,6793.02,GA,568,117,tablet,86,59,360,521,1,0,0,grocery,in-store,168920.69,0,MI,0
8813,7458,8041.17,IL,847,1114,mobile,10,7,1516,542,0,1,0,electronics,in-store,167935.33,1,TX,0
8814,8156,4249.59,IL,512,301,tablet,73,5,2602,450,0,0,1,entertainment,mobile,136238.83,1,TX,0
8815,8221,4589.5,NY,995,1532,mobile,73,15,2529,452,0,1,0,travel,in-store,137848.72,0,GA,0
8816,7709,3545.94,MI,360,2153,tablet,61,42,2488,481,0,1,1,retail,in-store,60568.34,1,GA,0
8817,5807,8156.47,NV,904,1511,desktop,33,17,1536,609,0,1,1,retail,online,163313.83,0,IL,1
8818,4403,2860.83,FL,756,2028,desktop,78,50,2822,682,1,1,0,grocery,in-store,94573.14,0,WA,1
8819,8711,5595.05,GA,772,1855,tablet,87,40,3476,718,0,1,1,travel,in-store,113800.09,0,TX,1
8820,8371,5210.72,CA,860,1141,tablet,64,30,3382,510,0,1,0,electronics,online,189285.04,0,FL,0
8821,6523,6645.41,GA,900,2078,desktop,16,11,1975,521,1,1,1,entertainment,mobile,128867.54,1,NV,1
8822,6238,9091.86,GA,581,2102,tablet,33,11,3411,660,0,0,1,grocery,mobile,152026.91,0,NY,1
8823,3656,5753.06,GA,810,1866,tablet,98,97,2318,550,1,1,1,travel,online,35230.83,0,FL,1
8824,2411,5732.75,TX,523,457,mobile,81,32,644,556,1,0,0,retail,mobile,198929.16,1,GA,0
8825,9414,4199.13,CA,581,2252,desktop,10,8,746,572,0,1,1,retail,online,198832.31,1,WA,1
8826,8154,4165.92,CA,784,1163,mobile,23,10,412,840,0,0,1,electronics,mobile,133064.27,1,CA,0
8827,4798,6166.42,NY,486,1036,mobile,23,20,607,706,0,0,0,retail,online,76721.0,0,GA,0
8828,9955,3595.82,WA,663,1282,desktop,81,28,1382,741,1,0,0,travel,mobile,189140.01,1,GA,0
8829,5147,6274.12,WA,977,1099,tablet,30,8,3177,536,0,0,0,retail,mobile,177599.49,1,WA,0
8830,9101,1965.18,NV,405,880,desktop,36,15,3112,711,1,1,1,electronics,online,108356.55,1,CA,1
8831,8867,5023.52,MI,262,55,mobile,58,40,1658,536,0,1,0,travel,in-store,187461.3,1,MI,0
8832,4574,1283.17,TX,804,455,desktop,75,61,2378,546,0,0,1,electronics,in-store,152135.49,1,MI,0
8833,7288,7633.76,TX,908,1449,mobile,16,4,2311,720,0,0,0,entertainment,mobile,183393.06,0,CA,0
8834,1926,1159.02,IL,787,629,tablet,83,21,2412,737,0,1,1,grocery,online,136971.03,0,FL,0
8835,4526,2975.13,IL,917,157,tablet,30,1,1128,451,1,0,1,travel,in-store,69150.95,0,IL,0
8836,8795,3949.56,NV,995,2049,tablet,94,92,2224,805,1,0,0,grocery,online,95859.57,0,TX,0
8837,6536,1153.12,MI,536,29,mobile,76,60,3313,493,0,0,1,travel,mobile,188953.45,1,WA,0
8838,8657,1187.47,NV,386,340,desktop,75,19,1078,812,0,0,0,travel,in-store,61584.36,1,OH,0
8839,1009,7168.61,GA,166,1501,desktop,100,81,3553,602,0,0,0,electronics,mobile,170321.75,0,WA,0
8840,7316,8747.8,OH,358,2204,tablet,60,40,2271,496,1,0,0,travel,mobile,108084.79,1,CA,0
8841,5443,9417.8,CA,167,958,tablet,98,3,503,551,0,1,1,travel,online,101210.43,1,FL,1
8842,7773,4732.76,WA,873,530,mobile,13,7,1516,696,0,0,0,retail,online,127983.08,0,CA,0
8843,6639,6612.73,TX,954,2198,tablet,7,1,772,580,0,0,0,electronics,in-store,184966.27,1,NY,0
8844,6280,9696.25,OH,690,67,mobile,68,20,1027,359,1,0,0,grocery,online,49907.26,1,WA,1
8845,3585,6100.28,NY,367,1730,desktop,52,39,2798,320,0,0,0,retail,online,77181.8,0,MI,0
8846,6676,5476.06,CA,755,309,mobile,98,50,3414,612,0,0,1,retail,online,38482.83,1,MI,1
8847,3533,3488.77,TX,149,2018,tablet,6,6,1214,721,1,1,1,electronics,mobile,190672.89,1,CA,1
8848,1820,4636.92,CA,123,1776,desktop,98,38,1646,304,1,0,0,grocery,in-store,54888.1,0,CA,0
8849,2392,709.73,GA,193,2289,desktop,88,10,1896,640,1,1,1,retail,mobile,80236.25,1,CA,1
8850,7664,536.94,TX,139,1333,tablet,69,45,1787,714,1,1,1,travel,mobile,59848.35,0,OH,1
8851,8995,6652.48,IL,726,1395,mobile,20,14,3047,384,1,1,1,entertainment,mobile,196335.29,0,CA,1
8852,9234,1451.58,NV,420,40,desktop,50,22,1096,586,1,1,1,retail,in-store,192375.53,1,CA,1
8853,7991,9592.0,NV,967,207,mobile,74,69,2519,304,1,1,0,grocery,in-store,20095.01,1,MI,1
8854,1595,3930.61,GA,832,1844,desktop,11,1,2738,796,0,0,1,travel,in-store,52946.93,1,TX,0
8855,6330,1824.27,WA,118,568,mobile,85,37,2995,372,1,0,0,electronics,in-store,159844.93,0,WA,0
8856,3336,2685.4,NY,837,871,desktop,59,9,2874,526,1,0,1,entertainment,online,101711.98,0,OH,0
8857,4463,548.19,NV,237,2356,desktop,37,13,2546,720,1,1,1,electronics,in-store,140984.28,1,IL,1
8858,6085,2170.57,FL,309,505,mobile,46,19,1287,842,0,0,0,travel,in-store,196911.61,0,IL,0
8859,4531,8714.55,CA,968,28,desktop,76,74,685,780,0,1,0,travel,mobile,176472.56,1,NY,0
8860,7503,2222.21,NV,885,583,mobile,34,20,3507,523,0,0,0,grocery,in-store,124985.21,0,NV,0
8861,5668,5201.56,FL,230,432,tablet,2,1,1088,426,0,0,1,travel,mobile,149261.69,1,IL,1
8862,3998,8289.58,MI,588,981,tablet,88,48,1577,430,0,1,0,retail,mobile,162762.75,1,NV,0
8863,4412,2136.62,GA,477,1676,desktop,7,4,2836,466,1,1,1,retail,mobile,187745.34,1,FL,1
8864,6843,6669.39,GA,750,996,mobile,24,1,2806,510,1,0,0,retail,mobile,148161.1,0,MI,0
8865,9405,3518.4,GA,248,1962,tablet,92,49,3184,369,1,1,0,retail,in-store,126545.16,1,MI,1
8866,1998,8365.76,NV,773,505,tablet,28,20,2484,719,0,0,0,retail,mobile,109968.11,0,NV,0
8867,7359,5618.6,OH,841,1802,desktop,16,6,869,634,1,1,0,grocery,online,109624.55,0,NY,1
8868,6869,4891.18,IL,553,598,mobile,35,29,598,528,0,0,0,retail,in-store,158904.76,1,NV,0
8869,5325,8409.26,NV,546,1356,tablet,7,3,2703,610,1,0,0,electronics,in-store,146780.11,0,NY,0
8870,8551,2364.85,IL,696,162,desktop,36,27,966,332,1,1,1,entertainment,online,155570.28,0,NV,1
8871,6556,4063.53,IL,472,365,mobile,10,3,2220,349,0,1,0,retail,online,47411.09,0,WA,0
8872,3031,6594.83,GA,397,596,tablet,58,38,2540,317,0,1,1,grocery,in-store,161922.2,0,IL,1
8873,7998,9246.99,OH,461,236,tablet,87,49,1631,532,0,1,1,grocery,mobile,53447.83,1,GA,1
8874,5259,5678.77,TX,650,302,tablet,69,28,1587,598,1,0,1,retail,in-store,136472.9,1,CA,1
8875,7245,2713.86,IL,615,483,desktop,66,49,2812,375,1,1,0,electronics,online,93902.36,0,CA,1
8876,1818,6775.3,FL,416,23,mobile,19,6,220,535,0,1,1,entertainment,in-store,76741.41,0,WA,1
8877,1595,9161.46,FL,367,872,tablet,20,4,2949,514,0,1,0,grocery,online,33150.18,1,TX,1
8878,6307,9391.0,GA,331,564,desktop,80,40,8,440,1,1,0,travel,mobile,92177.03,1,WA,1
8879,6522,9837.37,MI,954,898,mobile,35,30,2324,556,1,1,1,travel,online,139249.58,1,FL,1
8880,7532,7931.59,GA,423,2294,mobile,15,13,672,424,1,1,1,travel,online,79889.1,1,WA,1
8881,5220,4817.99,GA,757,1224,tablet,0,0,884,303,1,1,1,electronics,in-store,169530.85,0,IL,1
8882,5999,3133.8,GA,168,336,desktop,99,79,494,818,0,0,0,retail,mobile,84872.8,1,TX,0
8883,4048,9175.29,NV,231,1611,mobile,46,28,1110,433,0,0,1,grocery,online,136417.84,1,CA,1
8884,6015,5377.08,WA,970,540,desktop,30,15,1987,369,1,1,0,entertainment,in-store,169659.31,0,WA,1
8885,7730,9508.7,WA,147,455,mobile,18,16,2697,339,1,1,1,grocery,in-store,29902.66,1,NY,1
8886,4409,5164.27,CA,303,1015,desktop,89,29,1016,713,1,0,0,entertainment,online,129228.22,0,FL,0
8887,2096,4011.18,FL,192,1020,mobile,78,44,865,753,0,1,0,retail,mobile,186904.18,1,FL,0
8888,8765,1831.84,OH,312,2172,desktop,76,59,711,668,0,1,1,retail,online,80294.81,0,IL,0
8889,2488,4448.63,GA,295,2083,tablet,56,39,1104,708,1,1,1,grocery,mobile,55908.56,0,GA,1
8890,8812,1948.84,TX,468,2243,mobile,36,30,2577,538,0,0,0,travel,in-store,56003.93,0,GA,0
8891,3313,4805.12,TX,508,949,desktop,93,6,1893,642,1,0,1,grocery,mobile,147402.84,1,TX,0
8892,8486,3646.3,GA,272,734,tablet,26,17,360,571,0,1,1,grocery,mobile,22978.45,1,CA,0
8893,7989,3112.07,WA,658,2314,desktop,16,11,3566,396,0,0,0,travel,online,157164.21,1,CA,1
8894,6658,6281.27,NY,690,2228,tablet,79,2,478,645,0,0,0,grocery,online,132201.35,1,GA,1
8895,8396,9600.79,CA,892,715,desktop,95,40,2383,569,1,1,1,entertainment,in-store,84432.24,1,NV,1
8896,4951,2709.21,MI,867,2111,desktop,25,25,1692,482,1,1,0,travel,in-store,50867.66,1,OH,1
8897,8248,7595.4,GA,900,1028,desktop,77,34,600,751,0,1,0,retail,in-store,57775.34,0,GA,0
8898,2828,1296.69,CA,544,1445,tablet,91,90,449,760,1,1,0,entertainment,in-store,137723.1,0,TX,1
8899,9843,3036.62,NY,131,1198,tablet,61,20,2505,599,0,0,1,electronics,in-store,85432.8,0,TX,0
8900,3748,4094.3,NV,318,1047,mobile,72,20,2953,537,1,1,0,entertainment,in-store,69495.43,0,IL,1
8901,5302,7009.85,CA,806,845,tablet,74,34,975,704,0,1,0,electronics,mobile,197866.06,0,CA,0
8902,1962,6839.72,CA,763,1949,desktop,55,20,989,688,0,1,1,entertainment,in-store,125042.37,1,WA,1
8903,5915,3111.46,TX,802,1557,desktop,53,38,736,771,1,1,1,entertainment,mobile,48766.54,1,NV,1
8904,6549,2791.09,TX,223,59,mobile,46,16,745,602,0,1,0,grocery,mobile,136497.48,0,TX,0
8905,7584,6688.74,OH,617,1719,desktop,32,22,2605,423,1,0,1,travel,mobile,111894.19,0,TX,1
8906,2440,2086.24,FL,384,1066,mobile,20,5,292,643,0,0,1,entertainment,online,28686.26,0,CA,0
8907,4609,5211.03,NY,137,2254,mobile,85,64,2087,356,0,0,1,retail,mobile,180235.38,1,TX,1
8908,4173,5047.65,NV,621,2274,desktop,97,49,2528,383,0,0,1,travel,online,198901.05,1,WA,1
8909,5641,4164.54,GA,462,1319,mobile,28,21,3426,317,0,1,1,grocery,in-store,75560.13,0,MI,0
8910,6104,2096.18,OH,676,1153,desktop,99,77,1042,461,1,1,0,travel,online,95422.1,0,NY,1
8911,9548,7308.79,FL,499,1120,desktop,88,63,3164,683,0,0,0,travel,in-store,62477.7,1,CA,0
8912,8694,8641.36,IL,994,711,mobile,67,45,457,845,1,1,1,grocery,mobile,76751.86,0,WA,1
8913,2248,8086.67,WA,595,709,mobile,12,2,2304,654,0,1,0,grocery,mobile,172967.49,1,NY,0
8914,7198,6813.88,FL,824,1184,desktop,20,5,2603,354,1,1,1,electronics,online,172125.46,1,IL,1
8915,3172,5494.3,MI,168,1327,desktop,88,86,1032,311,1,1,1,travel,mobile,32226.45,0,IL,1
8916,8184,7163.82,IL,836,1818,mobile,0,0,3406,528,1,0,0,electronics,in-store,139926.33,0,GA,0
8917,3641,6615.85,MI,913,2080,mobile,86,60,24,766,0,1,0,entertainment,online,39578.02,0,NV,0
8918,5012,2233.42,MI,625,1150,desktop,27,11,2766,817,0,1,0,travel,in-store,199800.32,1,CA,0
8919,8161,6921.37,OH,190,158,mobile,53,27,3135,606,0,1,0,grocery,online,99278.69,1,GA,1
8920,6333,4381.35,OH,508,315,tablet,86,56,424,663,1,0,1,electronics,in-store,124694.13,1,FL,0
8921,7092,7549.68,NY,135,1757,desktop,93,24,3375,770,1,0,0,retail,mobile,192379.4,0,WA,0
8922,5627,9738.02,TX,888,1093,desktop,60,19,196,720,1,0,0,retail,in-store,131000.16,1,GA,0
8923,4769,433.53,FL,322,1491,desktop,25,5,1155,547,0,0,0,travel,in-store,165187.49,0,TX,0
8924,9067,3298.18,NY,261,1953,desktop,88,3,1253,474,1,1,0,grocery,mobile,168453.49,0,MI,1
8925,4948,6112.87,TX,964,1449,tablet,24,21,2306,366,1,0,1,travel,online,39230.03,0,MI,1
8926,7575,8996.24,NV,437,2273,mobile,26,15,1412,743,0,1,1,entertainment,mobile,21879.65,0,OH,1
8927,2461,6392.53,NV,492,1497,tablet,75,9,2225,319,1,0,1,retail,online,97460.18,1,WA,1
8928,6851,5995.05,OH,144,1640,tablet,55,14,3134,329,1,1,0,electronics,in-store,104658.05,1,MI,1
8929,9214,4690.89,FL,755,1296,mobile,90,3,3085,466,1,0,1,retail,mobile,175936.95,0,WA,0
8930,7370,5477.21,MI,852,490,mobile,43,13,612,359,1,1,0,grocery,mobile,125254.81,0,TX,1
8931,4344,804.42,NV,633,591,mobile,21,9,1973,438,0,0,1,entertainment,in-store,65147.98,1,TX,0
8932,6004,4071.83,NY,738,21,mobile,56,14,1363,696,1,1,0,entertainment,in-store,174183.41,1,GA,1
8933,9567,713.15,GA,465,2002,mobile,76,8,754,835,0,0,0,travel,mobile,104279.75,1,CA,0
8934,2554,7202.74,CA,457,1539,desktop,46,15,982,604,1,0,0,electronics,mobile,48032.69,1,NV,0
8935,6711,9065.85,WA,464,1750,desktop,20,9,2413,730,1,1,0,electronics,mobile,135735.09,0,MI,1
8936,6736,5165.11,CA,201,1089,mobile,10,0,3426,614,1,0,0,electronics,online,50816.2,1,NV,1
8937,7701,6827.77,CA,201,2071,tablet,57,33,3180,757,1,0,0,travel,online,72611.36,0,WA,0
8938,8968,1042.67,IL,942,1974,mobile,63,20,2058,576,1,1,1,travel,in-store,95152.81,1,IL,1
8939,6979,4585.07,CA,789,1966,desktop,63,41,495,644,0,1,0,entertainment,online,129394.54,0,IL,0
8940,4638,3147.19,NV,701,1759,tablet,19,19,1575,508,0,1,0,entertainment,online,159128.53,1,MI,1
8941,7076,7228.66,NV,673,706,mobile,43,4,2584,702,0,1,1,grocery,mobile,179630.83,1,MI,1
8942,7993,6418.14,CA,961,2102,tablet,43,20,2832,681,1,1,0,retail,in-store,191678.39,1,WA,1
8943,6904,3946.54,TX,717,2352,desktop,51,34,151,669,1,0,0,electronics,in-store,48236.3,0,NV,0
8944,1135,9172.89,FL,696,38,desktop,87,8,3427,578,0,1,0,travel,in-store,163659.47,0,FL,0
8945,9063,2392.0,GA,323,2324,mobile,39,25,3096,826,0,1,0,travel,mobile,168357.59,0,FL,0
8946,2626,9734.42,IL,114,3,tablet,15,8,1572,460,1,0,1,electronics,mobile,147229.9,0,OH,1
8947,9092,3015.8,NY,247,2157,desktop,38,3,1963,812,1,0,1,electronics,in-store,75995.58,1,IL,0
8948,4516,9410.47,TX,114,2336,tablet,89,46,1400,811,1,0,1,travel,in-store,120365.41,1,NV,1
8949,5405,1081.95,NV,765,846,desktop,28,2,2998,394,1,0,0,entertainment,in-store,88188.93,0,WA,0
8950,1938,6065.17,NV,372,1178,mobile,42,22,2212,504,0,1,1,electronics,mobile,133435.11,0,CA,1
8951,5395,3894.31,IL,901,570,desktop,75,35,2307,318,1,1,0,travel,in-store,61024.84,1,TX,1
8952,9508,1824.4,IL,725,656,mobile,44,16,983,417,1,0,0,retail,mobile,37051.92,1,NV,0
8953,6271,2491.3,NY,543,93,mobile,37,18,2053,720,0,0,0,travel,in-store,123892.19,1,FL,0
8954,2834,8005.78,TX,156,86,tablet,38,27,1230,457,1,1,0,entertainment,in-store,146836.8,0,NV,1
8955,2728,2187.19,MI,343,1769,mobile,68,63,1899,785,1,1,0,retail,mobile,176393.3,1,GA,1
8956,1393,3571.98,MI,796,743,tablet,48,17,6,371,1,0,0,entertainment,in-store,79881.65,0,TX,0
8957,7164,3859.42,TX,935,878,tablet,79,24,3339,330,0,1,1,entertainment,mobile,60769.37,0,WA,0
8958,5626,4103.31,WA,581,828,tablet,7,5,1734,759,0,0,1,travel,in-store,199966.17,0,WA,0
8959,4953,9445.7,CA,925,1253,mobile,54,0,1709,498,0,1,0,grocery,in-store,90796.74,1,MI,0
8960,6790,4261.41,NY,164,1434,mobile,60,10,1459,714,0,1,1,electronics,mobile,152845.23,1,IL,0
8961,1247,96.29,CA,539,839,mobile,76,40,937,312,1,0,0,travel,online,157259.25,1,FL,1
8962,4345,3238.26,NY,710,2059,tablet,65,17,3575,793,0,0,1,grocery,in-store,70637.23,1,FL,0
8963,2474,3654.19,WA,855,955,desktop,29,25,2760,581,0,0,0,grocery,online,165646.2,0,TX,0
8964,9980,8407.01,NY,489,414,tablet,61,39,2062,327,0,1,0,entertainment,online,106773.97,1,OH,1
8965,7160,4387.35,NV,461,1821,mobile,47,4,3185,696,0,1,0,retail,in-store,196299.56,0,MI,0
8966,9711,708.68,WA,139,323,desktop,73,51,2903,460,0,1,1,retail,online,116175.44,1,OH,1
8967,4633,9621.0,WA,364,1446,desktop,75,37,616,553,0,0,0,travel,online,101950.18,0,GA,0
8968,8536,8274.0,MI,393,379,mobile,10,4,3514,760,1,1,1,travel,in-store,29435.74,0,CA,1
8969,4716,4631.22,OH,142,1402,mobile,23,23,1813,673,0,1,0,grocery,mobile,57303.71,0,CA,0
8970,9317,1642.42,IL,424,1175,mobile,95,20,1041,309,0,0,0,travel,online,48052.06,1,TX,1
8971,9752,9481.62,MI,233,1710,desktop,86,39,222,631,0,0,0,travel,online,121862.75,0,CA,0
8972,7766,1560.47,MI,410,586,desktop,45,7,2909,329,0,1,0,grocery,in-store,24423.18,1,GA,0
8973,8580,2966.42,WA,834,1237,tablet,79,38,2756,442,1,0,1,retail,online,63456.88,0,FL,0
8974,1792,8368.99,NY,788,355,desktop,96,94,650,517,0,1,0,travel,online,151444.22,1,FL,1
8975,6548,1951.04,MI,250,545,mobile,7,0,3555,335,0,1,0,grocery,online,130819.6,1,OH,1
8976,7559,2874.7,CA,579,730,mobile,31,0,1113,316,0,1,1,grocery,mobile,132799.77,1,GA,0
8977,6034,1434.5,CA,681,582,desktop,4,0,1255,742,0,1,0,entertainment,online,148571.72,1,WA,1
